Frame,Track_ID,Class_ID,Confidence,BBox_X1,BBox_Y1,BBox_X2,BBox_Y2,FPS
914,4.0,0.0,0.3015,811.0,193.0,1919.0,1006.0,3.97
915,4.0,0.0,0.1956,844.0,195.0,1919.0,985.0,4.0
916,4.0,0.0,0.1684,873.0,204.0,1919.0,985.0,4.2
917,4.0,0.0,0.1846,880.0,205.0,1920.0,979.0,4.44
918,4.0,0.0,0.1938,900.0,206.0,1920.0,976.0,4.2
919,4.0,0.0,0.1869,900.0,205.0,1920.0,983.0,3.96
920,4.0,0.0,0.1962,888.0,205.0,1920.0,984.0,4.42
921,4.0,0.0,0.1895,878.0,204.0,1920.0,982.0,4.06
922,,,,,,,,4.0
923,,,,,,,,3.66
924,,,,,,,,3.71
925,,,,,,,,3.52
926,,,,,,,,2.87
927,,,,,,,,3.81
928,,,,,,,,3.73
929,,,,,,,,3.69
930,,,,,,,,3.6
931,,,,,,,,3.39
932,,,,,,,,3.73
933,,,,,,,,3.24
934,,,,,,,,3.77
935,,,,,,,,3.83
936,,,,,,,,3.97
937,,,,,,,,4.21
938,,,,,,,,3.62
939,,,,,,,,2.98
940,,,,,,,,2.97
941,,,,,,,,3.47
942,,,,,,,,4.18
943,,,,,,,,2.81
944,,,,,,,,3.46
945,,,,,,,,3.53
946,,,,,,,,3.4
947,,,,,,,,3.58
948,,,,,,,,3.14
949,,,,,,,,2.77
950,,,,,,,,2.91
951,6.0,0.0,0.7962,19.0,2.0,1919.0,1077.0,2.76
952,6.0,0.0,0.7863,26.0,2.0,1920.0,1077.0,3.82
953,6.0,0.0,0.7978,74.0,1.0,1920.0,1072.0,3.84
954,6.0,0.0,0.8478,156.0,0.0,1920.0,1078.0,3.84
955,6.0,0.0,0.8395,240.0,0.0,1918.0,1080.0,4.0
956,6.0,0.0,0.8527,328.0,1.0,1913.0,1080.0,3.95
957,6.0,0.0,0.8387,371.0,2.0,1898.0,1071.0,4.25
958,6.0,0.0,0.8582,412.0,3.0,1888.0,1067.0,3.78
959,6.0,0.0,0.8693,451.0,0.0,1886.0,1069.0,3.71
960,6.0,0.0,0.8528,457.0,0.0,1880.0,1068.0,3.56
961,6.0,0.0,0.8612,443.0,0.0,1876.0,1055.0,3.41
962,6.0,0.0,0.8766,418.0,0.0,1887.0,1050.0,3.62
963,6.0,0.0,0.8428,404.0,0.0,1895.0,1049.0,3.33
964,6.0,0.0,0.8586,387.0,0.0,1902.0,1054.0,3.51
965,6.0,0.0,0.8199,376.0,0.0,1903.0,1061.0,3.64
966,6.0,0.0,0.9025,350.0,0.0,1913.0,1065.0,3.46
967,6.0,0.0,0.8923,346.0,0.0,1911.0,1062.0,3.72
968,6.0,0.0,0.876,348.0,0.0,1911.0,1061.0,3.8
969,6.0,0.0,0.8406,360.0,0.0,1910.0,1070.0,3.68
970,6.0,0.0,0.8587,376.0,0.0,1912.0,1080.0,3.69
971,6.0,0.0,0.8558,382.0,0.0,1913.0,1076.0,3.24
972,6.0,0.0,0.8682,387.0,0.0,1912.0,1070.0,3.02
973,6.0,0.0,0.8564,396.0,0.0,1914.0,1057.0,2.57
974,6.0,0.0,0.8649,400.0,2.0,1906.0,1053.0,3.51
975,6.0,0.0,0.85,407.0,6.0,1897.0,1057.0,3.89
976,6.0,0.0,0.8376,410.0,10.0,1895.0,1062.0,3.71
977,6.0,0.0,0.8392,414.0,10.0,1897.0,1066.0,3.77
978,6.0,0.0,0.8401,420.0,8.0,1899.0,1062.0,3.96
979,6.0,0.0,0.8476,421.0,6.0,1902.0,1064.0,3.77
980,6.0,0.0,0.8464,423.0,4.0,1905.0,1068.0,2.99
981,6.0,0.0,0.8425,422.0,2.0,1907.0,1067.0,3.66
982,6.0,0.0,0.8404,430.0,1.0,1907.0,1062.0,4.01
983,6.0,0.0,0.8306,431.0,0.0,1907.0,1061.0,3.73
984,6.0,0.0,0.8319,434.0,0.0,1909.0,1070.0,3.79
985,6.0,0.0,0.8281,446.0,0.0,1909.0,1074.0,3.76
986,6.0,0.0,0.8226,461.0,0.0,1916.0,1079.0,3.86
987,6.0,0.0,0.8266,467.0,0.0,1917.0,1080.0,3.83
988,6.0,0.0,0.8341,471.0,0.0,1917.0,1080.0,3.91
989,6.0,0.0,0.8152,474.0,0.0,1917.0,1079.0,3.87
990,6.0,0.0,0.8237,475.0,0.0,1917.0,1079.0,3.58
991,6.0,0.0,0.8276,474.0,0.0,1918.0,1079.0,3.46
992,6.0,0.0,0.833,474.0,0.0,1918.0,1079.0,3.62
993,6.0,0.0,0.829,474.0,0.0,1918.0,1079.0,3.22
994,6.0,0.0,0.8101,475.0,0.0,1918.0,1079.0,2.79
995,6.0,0.0,0.8214,479.0,0.0,1917.0,1079.0,3.57
996,6.0,0.0,0.8314,480.0,0.0,1917.0,1079.0,3.26
997,6.0,0.0,0.8345,481.0,1.0,1917.0,1079.0,3.66
998,6.0,0.0,0.8342,482.0,1.0,1917.0,1079.0,3.9
999,6.0,0.0,0.8275,482.0,1.0,1917.0,1079.0,3.83
1000,6.0,0.0,0.821,482.0,0.0,1917.0,1079.0,3.77
1001,6.0,0.0,0.8162,482.0,0.0,1917.0,1079.0,3.34
1002,6.0,0.0,0.8289,484.0,0.0,1918.0,1079.0,3.58
1003,6.0,0.0,0.8348,484.0,0.0,1918.0,1079.0,3.14
1004,6.0,0.0,0.8301,483.0,0.0,1918.0,1079.0,3.28
1005,6.0,0.0,0.8288,485.0,0.0,1918.0,1079.0,3.47
1006,6.0,0.0,0.8317,485.0,0.0,1918.0,1079.0,3.16
1007,6.0,0.0,0.837,485.0,0.0,1918.0,1078.0,2.97
1008,6.0,0.0,0.8369,484.0,0.0,1918.0,1079.0,2.98
1009,6.0,0.0,0.8388,484.0,0.0,1918.0,1077.0,3.84
1010,6.0,0.0,0.8449,483.0,0.0,1918.0,1077.0,3.87
1011,6.0,0.0,0.8475,484.0,0.0,1918.0,1077.0,3.3
1012,6.0,0.0,0.8477,485.0,0.0,1917.0,1075.0,3.83
1013,6.0,0.0,0.8448,488.0,0.0,1917.0,1075.0,3.82
1014,6.0,0.0,0.8427,490.0,0.0,1918.0,1071.0,3.93
1015,6.0,0.0,0.8404,490.0,0.0,1918.0,1067.0,3.6
1016,6.0,0.0,0.842,484.0,0.0,1917.0,1070.0,3.77
1017,6.0,0.0,0.838,484.0,0.0,1917.0,1072.0,3.9
1018,6.0,0.0,0.8424,486.0,0.0,1917.0,1073.0,3.6
1019,6.0,0.0,0.8387,487.0,0.0,1917.0,1074.0,3.85
1020,6.0,0.0,0.8332,487.0,0.0,1917.0,1072.0,3.53
1021,6.0,0.0,0.8246,483.0,0.0,1917.0,1071.0,3.44
1022,6.0,0.0,0.8275,481.0,0.0,1917.0,1071.0,3.61
1023,6.0,0.0,0.8221,480.0,0.0,1917.0,1072.0,3.29
1024,6.0,0.0,0.8308,483.0,0.0,1917.0,1071.0,3.31
1025,6.0,0.0,0.8394,483.0,0.0,1917.0,1069.0,3.48
1026,6.0,0.0,0.8399,482.0,0.0,1917.0,1069.0,3.75
1027,6.0,0.0,0.832,482.0,0.0,1918.0,1068.0,3.75
1028,6.0,0.0,0.8338,481.0,0.0,1918.0,1068.0,3.59
1029,6.0,0.0,0.8337,481.0,0.0,1918.0,1068.0,3.63
1030,6.0,0.0,0.8371,480.0,0.0,1918.0,1070.0,3.53
1031,6.0,0.0,0.8317,479.0,0.0,1917.0,1069.0,3.36
1032,6.0,0.0,0.4228,224.0,138.0,1916.0,1060.0,3.37
1033,6.0,0.0,0.4177,126.0,134.0,1916.0,1075.0,3.19
1034,6.0,0.0,0.4233,86.0,133.0,1916.0,1080.0,3.24
1035,6.0,0.0,0.4293,78.0,131.0,1916.0,1080.0,3.68
1036,6.0,0.0,0.4264,75.0,132.0,1916.0,1080.0,3.68
1037,6.0,0.0,0.4208,78.0,132.0,1916.0,1080.0,2.9
1038,6.0,0.0,0.4102,80.0,129.0,1917.0,1080.0,3.85
1039,6.0,0.0,0.4235,84.0,130.0,1917.0,1080.0,3.99
1040,6.0,0.0,0.4094,84.0,129.0,1916.0,1080.0,3.91
1041,6.0,0.0,0.4185,84.0,129.0,1916.0,1080.0,3.57
1042,6.0,0.0,0.4098,85.0,129.0,1916.0,1080.0,3.88
1043,6.0,0.0,0.4083,88.0,127.0,1916.0,1080.0,3.65
1044,6.0,0.0,0.3978,89.0,127.0,1916.0,1080.0,3.58
1045,6.0,0.0,0.388,85.0,128.0,1916.0,1080.0,3.52
1046,6.0,0.0,0.4459,80.0,132.0,1916.0,1080.0,3.52
1047,6.0,0.0,0.3575,100.0,130.0,1916.0,1080.0,3.56
1048,6.0,0.0,0.3706,106.0,125.0,1916.0,1080.0,3.77
1049,6.0,0.0,0.3833,108.0,119.0,1916.0,1080.0,3.67
1050,6.0,0.0,0.399,105.0,119.0,1916.0,1080.0,3.48
1051,6.0,0.0,0.5576,29.0,247.0,1535.0,1069.0,3.29
1052,6.0,0.0,0.4795,10.0,287.0,1378.0,1078.0,3.68
1053,6.0,0.0,0.4894,5.0,315.0,1336.0,1080.0,2.68
1054,6.0,0.0,0.5829,2.0,325.0,1327.0,1080.0,3.65
1055,6.0,0.0,0.5712,3.0,326.0,1321.0,1080.0,3.87
1056,6.0,0.0,0.5654,3.0,325.0,1321.0,1080.0,4.14
1057,6.0,0.0,0.5576,2.0,324.0,1322.0,1080.0,3.83
1058,6.0,0.0,0.5613,3.0,325.0,1324.0,1080.0,4.03
1059,6.0,0.0,0.5724,2.0,324.0,1326.0,1080.0,4.09
1060,6.0,0.0,0.5576,2.0,323.0,1328.0,1080.0,3.8
1061,6.0,0.0,0.5654,3.0,323.0,1330.0,1080.0,3.43
1062,6.0,0.0,0.5753,2.0,321.0,1336.0,1080.0,3.55
1063,6.0,0.0,0.4376,2.0,309.0,1332.0,1079.0,2.98
1064,6.0,0.0,0.4216,4.0,296.0,1325.0,1080.0,3.2
1065,6.0,0.0,0.428,5.0,295.0,1325.0,1080.0,3.55
1066,6.0,0.0,0.3989,5.0,293.0,1327.0,1080.0,3.83
1067,6.0,0.0,0.4492,6.0,295.0,1327.0,1080.0,3.59
1068,6.0,0.0,0.4712,8.0,299.0,1327.0,1080.0,3.91
1069,6.0,0.0,0.5037,9.0,301.0,1328.0,1080.0,3.75
1070,6.0,0.0,0.5097,42.0,198.0,1716.0,1080.0,3.8
1071,6.0,0.0,0.511,54.0,158.0,1852.0,1080.0,3.34
1072,6.0,0.0,0.5087,58.0,140.0,1910.0,1080.0,3.75
1073,6.0,0.0,0.4912,63.0,138.0,1920.0,1080.0,3.35
1074,6.0,0.0,0.4865,67.0,138.0,1920.0,1080.0,3.37
1075,6.0,0.0,0.5082,30.0,245.0,1564.0,1080.0,3.51
1076,6.0,0.0,0.4823,14.0,288.0,1404.0,1080.0,3.85
1077,6.0,0.0,0.4751,10.0,304.0,1352.0,1080.0,3.8
1078,6.0,0.0,0.4562,7.0,307.0,1334.0,1080.0,3.03
1079,6.0,0.0,0.4377,6.0,308.0,1327.0,1079.0,3.05
1080,6.0,0.0,0.4081,6.0,305.0,1326.0,1079.0,2.76
1081,6.0,0.0,0.4601,6.0,307.0,1326.0,1080.0,3.99
1082,6.0,0.0,0.4631,6.0,308.0,1327.0,1079.0,4.19
1083,6.0,0.0,0.5038,41.0,195.0,1718.0,1080.0,3.94
1084,6.0,0.0,0.495,54.0,153.0,1854.0,1080.0,3.8
1085,6.0,0.0,0.4886,62.0,137.0,1911.0,1080.0,3.97
1086,6.0,0.0,0.4996,64.0,131.0,1920.0,1079.0,4.07
1087,6.0,0.0,0.5144,64.0,130.0,1920.0,1079.0,4.27
1088,6.0,0.0,0.5146,65.0,129.0,1920.0,1079.0,3.71
1089,6.0,0.0,0.502,71.0,124.0,1920.0,1080.0,3.98
1090,6.0,0.0,0.3688,89.0,115.0,1920.0,1080.0,3.83
1091,6.0,0.0,0.5558,43.0,254.0,1544.0,1080.0,3.4
1092,6.0,0.0,0.4945,82.0,190.0,1794.0,1080.0,3.72
1093,6.0,0.0,0.5459,44.0,324.0,1511.0,1080.0,3.37
1094,6.0,0.0,0.58,17.0,379.0,1387.0,1079.0,3.36
1095,6.0,0.0,0.5921,6.0,400.0,1343.0,1073.0,3.54
1096,6.0,0.0,0.7037,0.0,146.0,1727.0,1080.0,3.51
1097,6.0,0.0,0.7032,0.0,47.0,1851.0,990.0,3.85
1098,6.0,0.0,0.6908,0.0,11.0,1907.0,955.0,3.54
1099,6.0,0.0,0.6875,0.0,0.0,1920.0,946.0,3.64
1100,6.0,0.0,0.691,0.0,0.0,1920.0,944.0,3.65
1101,6.0,0.0,0.6939,0.0,0.0,1920.0,945.0,3.33
1102,6.0,0.0,0.6939,0.0,0.0,1920.0,945.0,3.74
1103,6.0,0.0,0.7002,0.0,0.0,1920.0,946.0,3.4
1104,6.0,0.0,0.703,0.0,0.0,1920.0,948.0,3.52
1105,6.0,0.0,0.7004,0.0,0.0,1920.0,951.0,3.26
1106,6.0,0.0,0.6954,0.0,0.0,1920.0,952.0,3.34
1107,6.0,0.0,0.6971,0.0,0.0,1920.0,953.0,3.02
1108,6.0,0.0,0.694,0.0,0.0,1920.0,955.0,3.47
1109,6.0,0.0,0.6965,0.0,0.0,1920.0,956.0,4.19
1110,6.0,0.0,0.6999,0.0,0.0,1920.0,957.0,3.99
1111,6.0,0.0,0.7055,0.0,0.0,1920.0,958.0,3.8
1112,6.0,0.0,0.7069,0.0,0.0,1920.0,960.0,3.84
1113,6.0,0.0,0.7057,0.0,0.0,1920.0,962.0,3.8
1114,6.0,0.0,0.7072,0.0,0.0,1920.0,962.0,3.53
1115,6.0,0.0,0.7138,0.0,0.0,1920.0,963.0,3.54
1116,6.0,0.0,0.7145,0.0,0.0,1920.0,964.0,3.09
1117,6.0,0.0,0.7043,0.0,2.0,1920.0,965.0,3.84
1118,6.0,0.0,0.6932,0.0,4.0,1920.0,965.0,3.75
1119,6.0,0.0,0.6905,0.0,4.0,1920.0,967.0,3.61
1120,6.0,0.0,0.6856,0.0,3.0,1920.0,969.0,3.68
1121,6.0,0.0,0.6827,0.0,0.0,1920.0,967.0,3.31
1122,6.0,0.0,0.6756,0.0,0.0,1920.0,966.0,3.49
1123,6.0,0.0,0.6808,0.0,0.0,1920.0,966.0,3.42
1124,6.0,0.0,0.682,0.0,0.0,1920.0,967.0,3.47
1125,6.0,0.0,0.6925,0.0,0.0,1920.0,972.0,2.87
1126,6.0,0.0,0.7011,0.0,1.0,1919.0,977.0,4.04
1127,6.0,0.0,0.7048,0.0,1.0,1919.0,980.0,4.03
1128,6.0,0.0,0.7054,0.0,1.0,1919.0,980.0,4.03
1129,6.0,0.0,0.7077,0.0,2.0,1919.0,980.0,3.74
1130,6.0,0.0,0.7064,0.0,4.0,1919.0,981.0,4.02
1131,6.0,0.0,0.6954,0.0,5.0,1919.0,979.0,3.73
1132,6.0,0.0,0.6916,0.0,6.0,1919.0,978.0,3.54
1133,6.0,0.0,0.6876,0.0,7.0,1918.0,973.0,3.12
1134,6.0,0.0,0.6929,0.0,6.0,1918.0,973.0,3.13
1135,6.0,0.0,0.6849,0.0,4.0,1918.0,969.0,3.4
1136,6.0,0.0,0.6913,0.0,4.0,1918.0,968.0,3.77
1137,6.0,0.0,0.6822,0.0,6.0,1918.0,971.0,3.76
1138,6.0,0.0,0.6914,0.0,5.0,1918.0,972.0,3.88
1139,6.0,0.0,0.6918,0.0,5.0,1918.0,973.0,3.62
1140,6.0,0.0,0.697,0.0,4.0,1918.0,974.0,3.74
1141,6.0,0.0,0.6874,0.0,5.0,1918.0,970.0,3.45
1142,6.0,0.0,0.6907,0.0,5.0,1918.0,968.0,3.5
1143,6.0,0.0,0.6833,0.0,3.0,1918.0,966.0,3.25
1144,6.0,0.0,0.6848,0.0,3.0,1918.0,965.0,3.17
1145,6.0,0.0,0.6865,0.0,2.0,1918.0,964.0,3.08
1146,6.0,0.0,0.6904,0.0,1.0,1918.0,963.0,3.05
1147,6.0,0.0,0.6962,0.0,0.0,1918.0,964.0,3.02
1148,6.0,0.0,0.6998,0.0,0.0,1918.0,966.0,4.23
1149,6.0,0.0,0.7022,0.0,0.0,1919.0,966.0,4.01
1150,6.0,0.0,0.6908,0.0,0.0,1918.0,965.0,4.14
1151,6.0,0.0,0.6835,0.0,0.0,1918.0,964.0,3.66
1152,6.0,0.0,0.6772,0.0,1.0,1918.0,964.0,4.26
1153,6.0,0.0,0.6828,0.0,0.0,1918.0,967.0,3.85
1154,6.0,0.0,0.6848,0.0,0.0,1918.0,969.0,3.7
1155,6.0,0.0,0.6888,0.0,0.0,1918.0,968.0,3.61
1156,6.0,0.0,0.6893,0.0,0.0,1918.0,970.0,3.82
1157,6.0,0.0,0.6981,0.0,0.0,1918.0,970.0,3.85
1158,6.0,0.0,0.7134,0.0,0.0,1919.0,971.0,3.87
1159,6.0,0.0,0.7121,0.0,0.0,1919.0,970.0,3.86
1160,6.0,0.0,0.7008,0.0,0.0,1918.0,968.0,3.53
1161,6.0,0.0,0.695,0.0,0.0,1918.0,968.0,3.53
1162,6.0,0.0,0.6908,0.0,1.0,1918.0,967.0,3.7
1163,6.0,0.0,0.6878,0.0,3.0,1918.0,965.0,3.21
1164,6.0,0.0,0.6852,0.0,5.0,1918.0,964.0,3.36
1165,6.0,0.0,0.6868,0.0,5.0,1918.0,963.0,3.54
1166,6.0,0.0,0.6843,0.0,5.0,1918.0,962.0,3.75
1167,6.0,0.0,0.6932,0.0,3.0,1918.0,962.0,3.84
1168,6.0,0.0,0.6953,0.0,2.0,1918.0,964.0,3.77
1169,6.0,0.0,0.6921,0.0,2.0,1918.0,964.0,3.54
1170,6.0,0.0,0.6912,0.0,2.0,1918.0,965.0,3.59
1171,6.0,0.0,0.6912,0.0,2.0,1918.0,966.0,3.35
1172,6.0,0.0,0.6939,0.0,2.0,1918.0,968.0,3.64
1173,6.0,0.0,0.6937,0.0,1.0,1918.0,973.0,3.36
1174,6.0,0.0,0.694,0.0,0.0,1918.0,974.0,3.25
1175,6.0,0.0,0.6969,0.0,0.0,1918.0,974.0,2.93
1176,6.0,0.0,0.6985,0.0,0.0,1918.0,973.0,4.04
1177,6.0,0.0,0.6957,0.0,0.0,1918.0,971.0,3.8
1178,6.0,0.0,0.7,0.0,0.0,1918.0,972.0,4.07
1179,6.0,0.0,0.7031,0.0,0.0,1918.0,972.0,4.2
1180,6.0,0.0,0.6972,0.0,0.0,1918.0,970.0,3.85
1181,6.0,0.0,0.6965,0.0,0.0,1918.0,969.0,3.86
1182,6.0,0.0,0.6941,0.0,0.0,1918.0,969.0,3.86
1183,6.0,0.0,0.6957,0.0,0.0,1918.0,970.0,3.48
1184,6.0,0.0,0.6952,0.0,0.0,1918.0,969.0,3.24
1185,6.0,0.0,0.6948,0.0,0.0,1918.0,968.0,3.58
1186,6.0,0.0,0.6963,0.0,1.0,1918.0,969.0,3.68
1187,6.0,0.0,0.6975,0.0,0.0,1918.0,969.0,3.67
1188,6.0,0.0,0.7022,0.0,0.0,1918.0,970.0,3.77
1189,6.0,0.0,0.7028,0.0,0.0,1918.0,969.0,3.75
1190,6.0,0.0,0.7035,0.0,0.0,1918.0,969.0,3.77
1191,6.0,0.0,0.7026,0.0,0.0,1918.0,968.0,3.23
1192,6.0,0.0,0.6993,0.0,0.0,1918.0,968.0,3.71
1193,6.0,0.0,0.6988,0.0,0.0,1918.0,968.0,3.29
1194,6.0,0.0,0.6911,0.0,0.0,1918.0,966.0,3.18
1195,6.0,0.0,0.6895,0.0,0.0,1918.0,967.0,2.86
1196,6.0,0.0,0.6913,0.0,0.0,1918.0,967.0,4.27
1197,6.0,0.0,0.6929,0.0,1.0,1918.0,970.0,4.52
1198,6.0,0.0,0.6889,0.0,1.0,1918.0,971.0,4.03
1199,6.0,0.0,0.6863,0.0,1.0,1918.0,971.0,4.42
1200,6.0,0.0,0.6846,0.0,1.0,1918.0,971.0,4.34
1201,6.0,0.0,0.6856,0.0,0.0,1918.0,973.0,4.08
1202,6.0,0.0,0.6869,0.0,0.0,1918.0,973.0,4.11
1203,6.0,0.0,0.6885,0.0,0.0,1918.0,973.0,3.76
1204,6.0,0.0,0.6897,0.0,0.0,1918.0,974.0,3.66
1205,6.0,0.0,0.6912,0.0,0.0,1918.0,975.0,3.06
1206,6.0,0.0,0.6899,0.0,0.0,1919.0,975.0,3.8
1207,6.0,0.0,0.6885,0.0,0.0,1918.0,975.0,3.88
1208,6.0,0.0,0.6879,0.0,0.0,1918.0,975.0,3.88
1209,6.0,0.0,0.6867,0.0,0.0,1918.0,975.0,3.57
1210,6.0,0.0,0.6862,0.0,0.0,1918.0,974.0,3.81
1211,6.0,0.0,0.6851,0.0,0.0,1918.0,974.0,3.45
1212,6.0,0.0,0.6859,0.0,0.0,1918.0,974.0,3.64
1213,6.0,0.0,0.6858,0.0,0.0,1918.0,974.0,3.31
1214,6.0,0.0,0.6862,0.0,0.0,1918.0,974.0,3.35
1215,6.0,0.0,0.5109,0.0,0.0,1486.0,1050.0,3.2
1216,6.0,0.0,0.5027,0.0,0.0,1398.0,1054.0,3.72
1217,6.0,0.0,0.5167,0.0,0.0,1374.0,1057.0,3.8
1218,6.0,0.0,0.5189,2.0,1.0,1359.0,1058.0,3.82
1219,6.0,0.0,0.4758,0.0,3.0,1358.0,1059.0,3.51
1220,6.0,0.0,0.3935,3.0,0.0,1354.0,1055.0,3.76
1221,6.0,0.0,0.4798,4.0,0.0,1359.0,1058.0,3.37
1222,6.0,0.0,0.5086,5.0,0.0,1352.0,1062.0,3.28
1223,6.0,0.0,0.4941,4.0,0.0,1350.0,1060.0,3.2
1224,6.0,0.0,0.5323,3.0,0.0,1355.0,1059.0,3.06
1225,6.0,0.0,0.4505,2.0,0.0,1341.0,1052.0,2.66
1226,6.0,0.0,0.432,1.0,0.0,1345.0,1049.0,3.98
1227,6.0,0.0,0.4834,2.0,0.0,1347.0,1050.0,4.01
1228,6.0,0.0,0.5347,2.0,0.0,1350.0,1051.0,4.02
1229,6.0,0.0,0.5241,2.0,0.0,1350.0,1050.0,3.76
1230,6.0,0.0,0.529,1.0,0.0,1354.0,1051.0,4.09
1231,6.0,0.0,0.5351,1.0,0.0,1356.0,1054.0,3.7
1232,6.0,0.0,0.5058,1.0,0.0,1357.0,1053.0,3.64
1233,6.0,0.0,0.4957,1.0,0.0,1357.0,1053.0,3.42
1234,6.0,0.0,0.4996,1.0,0.0,1354.0,1052.0,3.36
1235,6.0,0.0,0.5081,1.0,0.0,1355.0,1051.0,3.48
1236,6.0,0.0,0.5137,0.0,0.0,1353.0,1051.0,3.6
1237,6.0,0.0,0.5094,0.0,0.0,1353.0,1050.0,3.88
1238,6.0,0.0,0.5064,0.0,0.0,1352.0,1050.0,3.83
1239,6.0,0.0,0.5096,0.0,0.0,1351.0,1049.0,3.55
1240,6.0,0.0,0.5145,0.0,0.0,1351.0,1049.0,3.5
1241,6.0,0.0,0.4805,0.0,0.0,1349.0,1047.0,2.63
1242,6.0,0.0,0.4905,0.0,0.0,1351.0,1047.0,2.61
1243,6.0,0.0,0.4947,0.0,0.0,1352.0,1048.0,3.71
1244,6.0,0.0,0.4864,0.0,0.0,1352.0,1048.0,3.7
1245,6.0,0.0,0.5222,0.0,0.0,1351.0,1050.0,3.98
1246,6.0,0.0,0.5311,0.0,0.0,1352.0,1051.0,3.82
1247,6.0,0.0,0.4971,0.0,0.0,1352.0,1052.0,3.97
1248,6.0,0.0,0.492,0.0,0.0,1352.0,1052.0,3.86
1249,6.0,0.0,0.5535,0.0,0.0,1355.0,1049.0,3.37
1250,6.0,0.0,0.5091,0.0,0.0,1353.0,1050.0,3.52
1251,6.0,0.0,0.4957,0.0,0.0,1354.0,1050.0,2.69
1252,6.0,0.0,0.5279,0.0,0.0,1354.0,1050.0,2.63
1253,6.0,0.0,0.5301,0.0,0.0,1353.0,1051.0,2.94
1254,6.0,0.0,0.5534,0.0,0.0,1356.0,1052.0,3.7
1255,6.0,0.0,0.5248,0.0,0.0,1357.0,1056.0,4.03
1256,6.0,0.0,0.5213,0.0,0.0,1359.0,1056.0,3.42
1257,6.0,0.0,0.4907,0.0,0.0,1357.0,1057.0,3.95
1258,,,,,,,,4.39
1259,,,,,,,,4.22
1260,,,,,,,,4.03
1261,,,,,,,,3.63
1262,,,,,,,,3.98
1263,,,,,,,,3.46
1264,,,,,,,,3.72
1265,,,,,,,,3.78
1266,,,,,,,,4.08
1267,,,,,,,,4.19
1268,,,,,,,,4.08
1269,,,,,,,,4.02
1270,,,,,,,,3.76
1271,,,,,,,,3.84
1272,,,,,,,,4.09
1273,,,,,,,,3.61
1274,,,,,,,,3.68
1275,,,,,,,,3.4
1276,,,,,,,,4.17
1277,,,,,,,,3.96
1278,,,,,,,,4.24
1279,,,,,,,,4.12
1280,,,,,,,,3.96
1281,,,,,,,,3.48
1282,,,,,,,,3.74
1283,,,,,,,,3.02
1284,,,,,,,,3.63
1285,,,,,,,,3.66
1286,,,,,,,,3.96
1287,,,,,,,,4.02
1288,,,,,,,,3.8
1289,,,,,,,,4.02
1290,,,,,,,,3.95
1291,,,,,,,,3.75
1292,,,,,,,,3.98
1293,,,,,,,,2.49
1294,,,,,,,,4.38
1295,,,,,,,,4.42
1296,,,,,,,,4.75
1297,,,,,,,,4.73
1298,,,,,,,,4.76
1299,,,,,,,,4.22
1300,,,,,,,,4.71
1301,,,,,,,,3.93
1302,,,,,,,,4.39
1303,,,,,,,,3.84
1304,,,,,,,,3.8
1305,,,,,,,,3.85
1306,,,,,,,,4.15
1307,,,,,,,,3.88
1308,,,,,,,,4.26
1309,,,,,,,,4.0
1310,,,,,,,,3.93
1311,,,,,,,,3.67
1312,,,,,,,,3.83
1313,,,,,,,,3.57
1314,,,,,,,,3.61
1315,,,,,,,,3.78
1316,,,,,,,,4.3
1317,,,,,,,,4.01
1318,,,,,,,,3.89
1319,,,,,,,,4.21
1320,,,,,,,,4.18
1321,,,,,,,,3.83
1322,,,,,,,,3.99
1323,,,,,,,,3.5
1324,,,,,,,,3.72
1325,,,,,,,,3.24
1326,,,,,,,,3.82
1327,,,,,,,,3.85
1328,,,,,,,,4.05
1329,,,,,,,,3.78
1330,,,,,,,,3.83
1331,,,,,,,,3.2
1332,,,,,,,,3.98
1333,,,,,,,,3.94
1334,,,,,,,,4.47
1335,,,,,,,,4.42
1336,,,,,,,,4.59
1337,,,,,,,,4.16
1338,,,,,,,,4.27
1339,,,,,,,,4.55
1340,,,,,,,,4.28
1341,,,,,,,,4.51
1342,,,,,,,,4.77
1343,,,,,,,,4.31
1344,,,,,,,,3.57
1345,,,,,,,,3.97
1346,,,,,,,,3.91
1347,,,,,,,,4.43
1348,,,,,,,,4.15
1349,,,,,,,,4.27
1350,,,,,,,,3.9
1351,,,,,,,,3.37
1352,,,,,,,,4.35
1353,,,,,,,,4.3
1354,,,,,,,,3.85
1355,,,,,,,,4.38
1356,,,,,,,,4.86
1357,,,,,,,,4.36
1358,,,,,,,,4.56
1359,,,,,,,,4.33
1360,,,,,,,,4.21
1361,,,,,,,,3.69
1362,,,,,,,,4.35
1363,,,,,,,,3.62
1364,,,,,,,,3.94
1365,,,,,,,,3.83
1366,,,,,,,,3.98
1367,,,,,,,,3.63
1368,,,,,,,,3.79
1369,,,,,,,,3.95
1370,,,,,,,,2.86
1371,,,,,,,,3.47
1372,,,,,,,,3.61
1373,,,,,,,,3.36
1374,,,,,,,,3.48
1375,,,,,,,,3.81
1376,,,,,,,,3.73
1377,,,,,,,,3.54
1378,,,,,,,,3.66
1379,,,,,,,,3.86
1380,,,,,,,,2.7
1381,,,,,,,,2.73
1382,,,,,,,,3.87
1383,,,,,,,,3.51
1384,,,,,,,,3.56
1385,,,,,,,,3.89
1386,,,,,,,,4.0
